index,text,raining,raining_station,relevance_hand
211,A little rain won't dampen our spirits at today's Wedding Open Day. Please come along 12-4pm and have a look round,1.0,1.0,1
212,A little scattering of #snow and beautiful blue #Winter skies @NavanCentreFort #armagh https://t.co/RlSqz1cbot,0.0,0.0,1
213,A little 45 second edit of my #Skiing trip away. An awesome 3 days!! @GoPro @GoSpin360 #Alps #Ski #Snow #Powder #Powpow #Fall #Cold #Life https://t.co/cedQAcmfGZ,0.0,0.0,1
214,A little settled snow in the burbs 😂😂 @ One Tree Hill https://t.co/fr9XyzsY5U,0.0,0.0,1
215,"A little snow... ❄☃🌨 @ Edinburgh, United Kingdom https://t.co/DqtWkjiwi1",0.0,0.0,1
216,"A little snow! 
Quick everyone panic!
Mass panic and then it was all gone!
Typical British over… https://t.co/UTodrBUkCv",0.0,0.0,1
217,A little snow and London is chaos 🙄 maybe I'll be home by midnight.,1.0,1.0,1
218,A little snow in the way to work and dark morning cheered up by #flatwhite #coffee #leyland… https://t.co/70ocgL9wG2,1.0,0.0,1
219,"A little snow today, but don't stop being dapper! @ Warwickshire https://t.co/1AseUCg6et",1.0,0.0,1
220,@GuyltyPleasure A little sun on and off but warmer today. Good. 😘,0.0,0.0,1
221,A little sweet sunshine 🌞 #PatisserieIrene #patisserie #baking #dessets 🍨#cakes 🍰 #macarons… https://t.co/PTg0Ye9Yk4,0.0,0.0,1
222,A little taster as to what lies ahead tomorrow morning. The green roads are free flowing and not subjected to heavy snow. Oh. No green ones! https://t.co/2cbejnu33c,0.0,0.0,1
223,A little worried about tonight's weather forecast. @DerekTheWeather I've never heard of this before 😳🌫 https://t.co/9cK6MPKmcG,0.0,0.0,1
224,A lone #dartmoorpony around #bellever in the mid-afternoon sun. Lovely spot to blow away the… https://t.co/H3jIJ8Qzku,0.0,0.0,1
225,"⚡️ “A look inside China's snow and ice festival ❄️”

https://t.co/7kKRbx9bKQ",0.0,0.0,1
226,A look on the thames...waiting for the sun #chiswick #thames #riverthames #london_nature… https://t.co/J88nvpVYPa,0.0,0.0,1
227,A lorry + snow = nightmare,1.0,1.0,1
228,27/01/17 - A lot of cloud with the chance of the odd spot of rain or drizzle. Breezy. Max 7c Wind E 14mph Chance of precip: 30% Min 6c,0.0,0.0,1
229,A lot of #FloodAlerts in place https://t.co/sXSXcsBIgP be prepared with our filled sandbags  https://t.co/20SgXZlWPf ready for despatch,1.0,0.0,1
230,A lot of standing water about on the roads this morning after the rain we had over the weekend @BBCOxTravel https://t.co/uURzCyN37B,0.0,1.0,1
231,A lovely Frosty but Sunny Sunday Morning at home.. ☺️❄️💙☀️ @ Daventry Country Park https://t.co/Dns6zb5eM8,0.0,0.0,1
232,A lovely but cold stroll up penyfan this morning #brrrr #snow #wind https://t.co/Xp8ZU9w7RO,1.0,0.0,1
233,A lovely dusting of snow is falling across the city! #londonsnow https://t.co/If4sYdgIHQ,1.0,1.0,1
234,"A lovely mild day in Surrey with blue sky and... ice cubes 

#weather #hail #ice @ Wallington,… https://t.co/mR2pfMgoHX",0.0,0.0,1
235,A lovely 4 1/2 miles in the sunshine before the rain #walk1000miles #Muddy #walking #countryside… https://t.co/3ODJb84CkC,0.0,0.0,1
236,A lovely snowy afternoon at our local @nationaltrust venue of @KnoleNT - beautiful and lots of snowmen and snow dogs to keep us company! https://t.co/jvvDncyTFw,0.0,0.0,1
237,A lovely stroll from Liverpool St. to Paddington through the Oxford St crowds in the driving rain. #tubestrike,1.0,1.0,1
238,"A lovely sunny Sunday walk! @ Brockenhurst, Hampshire https://t.co/xhHCw0Q3rS",0.0,0.0,1
239,A lovely sunny crisp day in Aberdeen https://t.co/ziydWsIhKY,0.0,0.0,1
240,@GrumpyOldRick A lovely sunny day ahead then☕,0.0,0.0,1
241,"A lovely sunny day at the University of Aberdeen, Aberdeen in Scotland 🇬🇧. Photo by:… https://t.co/e9QhTNKW0e",0.0,0.0,1
242,A lovely sunny sight in our garden on this cold windy day #flowers #flowerpower #pink #garden… https://t.co/mXxExQMdfv,0.0,0.0,1
243,A lovely sunset coming out of Glasgow 😊☀️ #glasgow #sunset #nofilter @ Glasgow Central Station https://t.co/dGr6FQXkIj,0.0,0.0,1
244,A lovely walk in the winter sun today... #severndroogcastle @ Severndroog Castle https://t.co/auJEAq8U40,0.0,0.0,1
245,A low winter sun sets over Wicken Fen in Cambridgeshire - taken earlier this week. 📸 Mark Pierson / National Trust https://t.co/HqBwfYBjHu,0.0,0.0,1
246,A lush sunny start to the year day spent with my gorgeous girl! I'm so lucky to have had an… https://t.co/K6bJ52stEB,0.0,0.0,1
247,"A magnificent griffon vulture holds out its huge wings to dry its feathers in the sun after heavy rain. 
By #WPYalumni Oscar Díez, Spain. https://t.co/jl5mkSssEr",1.0,1.0,1
248,A man with an umbrella is a man praying for rain #205Live,0.0,0.0,1
249,A marathon. 50 working days &amp; Then I'm coming for u villa in the sun. #easter holidays can't come quick enough after that awful Xmas lark 😨 https://t.co/HpQzld7Hqx,0.0,0.0,1
250,@IL0VEthe80s @gareth0108 A mere dusting of snow! Now 1963 that's what I call a real winter https://t.co/btKL6W08aU,0.0,0.0,1
251,A mesmerising Contemporary 18+ class tonight for those who braved the rain....#dance… https://t.co/zUga0SuzQC,1.0,1.0,1
252,"A mighty woman with a torch, whose flame 
Is the imprisoned lightning, and her name 
Mother of Exiles.

Emma Lazarus https://t.co/Dt10F5EcUZ",0.0,0.0,1
253,"A misty, cold, sunny morning in the 'diff #nofilter #iphone7 @… https://t.co/ZromfqwqLM",0.0,0.0,1
254,"A misty start, o/cast with drizzle, milder with highs of 11C in a light NW'ly. Light rain Sunday, highs of 8C.",0.0,0.0,1
255,A misty sun sets over the Downs and the Rabbit Field #dogwalks #rabbit #field #firle #southdowns… https://t.co/SglK6lF6gc,0.0,0.0,1
256,A mix of rain and snow here in West Yorkshire. Sleet isn't fun for anyone @BBCLookNorth @bbcweather,1.0,0.0,1
257,"2/2 A mix of sunshine &amp; wintery shwrs Monday. A generally cold feel to next wk, variable cloud &amp; good sunny spells. https://t.co/85oh5hldL7",0.0,0.0,1
258,A month until we go to sunny Tenerife ☀️,1.0,1.0,1
259,A morning soundtracked by rain and a unique signed edition of Brian Eno's lusciously immersive Reflection album @WarpRecords @dark_shark https://t.co/rsZxXkRLb5,0.0,0.0,1
260,A morning @AQA tree planting followed by a sunny Stone Age stroll @AveburyNT  with @SwindonAcademy1 @OBrightFuture https://t.co/LfInEal54M,0.0,0.0,1
261,A much needed ray of sun cutting through #bromptoncemetry #wintersun https://t.co/Ao70TzAIce,0.0,0.0,1
262,A nee forest pony posing for me in the morning sun haskinsgardencentre_ isnt the new forest… https://t.co/IGCmymT8tI,1.0,0.0,1
263,"A need a week or two holiday in the sun, can't deal with how cold it is 😭",0.0,0.0,1
264,A new day has begun #sun #sunrise #woods #trees #nature #dogofinstagram #dog🐶 #labrador… https://t.co/khWbYevKKP,0.0,0.0,1
265,@Totnesbrew @Torbay_Hour A new meaning to snow cones!,0.0,0.0,1
266,A nice dusting of snow ❄️ to wake up to here in #Solihull today. All #SCHBetterPlaces teams are… https://t.co/dTQDZOH9HU,1.0,0.0,1
267,A nice fall of fresh snow here in #Lanark @ William Wilson Photography https://t.co/dDQSrZgbUF,1.0,0.0,1
268,@Oxon_Nudist A nice sunny day for you.,1.0,1.0,1
269,A nice sunny spring morning in South Africa and a lioness feeding on a baby blesbok #breakfast https://t.co/73gc7Hmz5L,1.0,1.0,1
270,"A nice sunny winters walk in Black Park

#bushcraft  #getoutside  #woodsman #outdoorsman #rivers… https://t.co/jiy1ju8LZS",0.0,0.0,1
271,"A nice walk to Loch Garten with the pup on a random day off, all the snow melted already but was… https://t.co/96f890Yf79",0.0,0.0,1
272,A no snow show ⛄,0.0,0.0,1
273,"A #shadow of me taking a #selfie
#Trailrunning #Bedfordshire #Winter #Sun @ RSPB the Lodge https://t.co/WdHAl6dbOD",0.0,0.0,1
274,"A perfect fit over my rucksack and cycle helmet. #PACMAT rain #poncho 
https://t.co/2JFwo2P4Ir https://t.co/v04UjQOWsY",0.0,0.0,1
275,A photo from sunny Scotland! #followme #writerwednesday #litchat #nonfiction https://t.co/Kl1ek1h1K4 https://t.co/vdw3Lzntlw,0.0,0.0,1
276,A pic from a couple of days ago but was chasing the Last of the Winter sun to get my Jacob… https://t.co/yn1rZNxgxm,0.0,0.0,1
277,A picture of our snow that has the country in turmoil. https://t.co/BPk7QkGzH9,0.0,0.0,1
278,A picture of the winter sun in the valley yesterday. Looks like it might be the last we see of… https://t.co/hR2c8C153U,1.0,0.0,1
279,"A picture perfect Sunday morning 🌤🍳☕️🏠 @ Lewisham Greenwich, London https://t.co/14Pp12CSLc",0.0,0.0,1
280,"A pitch inspection is currently ongoing at The Enclosed Ground following heavy rain, more info will be tweeted when the outcome is known",1.0,1.0,1
281,.@FHFC1907 A pitch inspection will be held at 1pm ahead of tonight's fixture - more rain due this afternoon/evening. Hopefully the rain stays away!,0.0,0.0,1
282,"A pitch inspection will take place early but with more snow and freezing forecast we think it is fairly academic. 
@Hednesford_Town",0.0,0.0,1
283,A place in the sun home or away....... definitely away 💭💭💭🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,0.0,0.0,1
284,A place in the sun winter sun what a programme,0.0,0.0,1
285,A pleasant surprise visitor on the fence. A fresh dusting of snow and a little robin red… https://t.co/usuVjSZ68J,0.0,0.0,1
286,"""A plethora of snow showers in Central Scotland "" said Carol Kirkwood",0.0,0.0,1
287,"A pop of yellow, brightening up our mid-Jan. Josef Albers, Homage to the Square, 1962. Sunny… https://t.co/YilwGeFXPz",0.0,0.0,1
288,A proper pub on a sunny day @ The Thomas Lord https://t.co/T3xflX7buB,0.0,0.0,1
289,"⚡ A puppy's first snow is a very important experience

https://t.co/hD9qQdSI45",0.0,0.0,1
290,A quarter inch of snow in London means everything shuts down and off licenses are powered by… https://t.co/I0oMJbCVhI,1.0,0.0,1
291,"A rain soaked 10 miles on 84 mins this morning, you can't beat a cool Sunday morning jog. Followed by an afternoon power nap! #ukrunchat",0.0,0.0,1
292,"A rainbow for the rain outside...
""The Rainbow in the Sky"" maxi dress is available online and in… https://t.co/4sO78bJqRR",0.0,0.0,1
293,A rainy day in Gloucester #raindrops #rain #urbanlife #urban #streetphotography #iphone #cafe @… https://t.co/Dkc1AgPjbv,1.0,1.0,1
294,A rare photo of @fleetwoodbeach in the rain. The sun nearly always shines there! How long did u wait to capture it? https://t.co/dK42QLfJlm,1.0,1.0,1
295,A rare sight here in the U.K. :) #snow #britishweather @ Chimichanga https://t.co/pVcxX9w72d,0.0,1.0,1
296,A rare view of Oxford Street view from @selfridges in a sunny day! #lovelondon #selfridges… https://t.co/CUF6PuJq3s,0.0,0.0,1
297,"A really wanna see Coldplay, kings of Leon n snow  patrol in concert so badly😻😩",1.0,1.0,1
298,"""A red sun rises. Blood has been spilled this night.""
J.R.R. Tolkien, The Two Towers
🌅 @ Bath,… https://t.co/rEeirfbptC",0.0,0.0,1
299,"A sea I see as mysterious cosmic eyes see
Coppet Hall Saundersfoot setting sun @SaundersfootCFT @ItsYourWales @ruthwignall https://t.co/nAjLqpfWJH",0.0,0.0,1
300,A selection of today's gorgeous gang enjoying the sun #dogs #dogwalker #dogwalkersofinstagram… https://t.co/pLUeIAIXPK,0.0,0.0,1
301,A (semi) wild pony on Cefn Hill in #herefordshire in last week's snow. I think I'm becoming addicted to photographing them. https://t.co/OImeXZXkcq,0.0,0.0,1
302,A severe #Tornado outbreak forecast for N Florida/S Georgia later today. Very rare for this time of year. https://t.co/tGIbtLBG6v,0.0,0.0,1
303,A shame Christmas was last month it would have gone down well with this snow... #snow #winter @… https://t.co/Z33gjxBdO5,1.0,1.0,1
304,A short clip of the snow on the A82 at Glencoe today. #snow #scotland @BBCNews @BBCScotlandNews @STVNews @itvnews @SkyNews @SkyNewsBreak https://t.co/JsrMK9U59V,0.0,0.0,1
305,"A shot of the #blackmill on #beverleywestwood during #summer 2016 ☀️. Hope summer hurries back. 
#Beverley #windmill #eastriding #sunset https://t.co/dSXQCPYeWH",0.0,0.0,1
306,"A show of aconites as the sun made an appearance @TheEyebrook today 
#FridayFeeling #springflowers #flyfishing https://t.co/ijGt6XSluG",0.0,1.0,1
307,"A sleigh ride? In January you say? No, surely not? Prokofiev's Troika #NowPlaying @ClassicFM #Requests #Snow Chosen by Doug who's in Cumbria",1.0,1.0,1
308,"A slight dusting of snow at @SWASFTHART #Bristol as Orange team prepare to take over from Green team.

#ambulance https://t.co/hjEihnK2sI",0.0,0.0,1
309,A slightly tatty pair of @drmartens to keep my feet dry in case of further snow. The grip is… https://t.co/NZUInr6V7V,0.0,0.0,1
310,A slippy 5k this morning was a bit nerve wracking! Might have been better to let the sun come up first,0.0,0.0,1
311,"@BBCWthrWatchers A small amount of snow reached Maghull, Liverpool meet my fabulous creation named Phillip ❤ https://t.co/wdhb23yYp1",0.0,0.0,1
312,A small blizzard blew as im sure it has everywhere in south east of uk. Not sure we will be open… https://t.co/oWXFYOU2rC,1.0,1.0,1
313,A smattering of snow here at @MarlboroughCol this morning. Thanks to the Estates Department for their continued good work... https://t.co/SHGSMRzKPV,1.0,0.0,1
314,A snap from this afternoon as the sun was setting on #EatonSquare https://t.co/kGb7E7BNsx,0.0,0.0,1
315,A snib drop in the rain. My day for them! Busy in Filkins replacing an old rim nightlatch which dropped its... https://t.co/V1npJzORQN,0.0,1.0,1
316,"A snow bound RAF Waddington 1945 

Michael.

picture courtesy of RAF Waddington.

https://t.co/mOLW3hcmVd https://t.co/ulbueFFPCp",0.0,0.0,1
317,A snow day means ... it's time to build snowmen. https://t.co/mNLm9wgKk4,0.0,0.0,1
318,@aniYadah @JenaC2 A snow fox out hunting for food............... https://t.co/YNceh3qO9z,0.0,0.0,1
319,A snow scone! Just kidding 😋 #tb to these delicious scones with whipped coconut cream and… https://t.co/kyEUXe1doR,0.0,0.0,1
320,A snowstorm is a-comin'! @ Kingscote Park https://t.co/PpjyBpFjdW,1.0,0.0,1
321,A snowy morning ❄️ #snow #scotland #kirriemuir #weather https://t.co/K1BiphmTMQ,0.0,0.0,1
322,A spectacular sunrise is always a good start to the day 🌞 #sunrise #photography # wintersun https://t.co/RrjQe7OlQA,0.0,0.0,1
323,A spectacularly dull photograph. I quite like it though. #dull #sun #powerline #pylon #wires… https://t.co/Ls1CaEHWSt,0.0,0.0,1
324,"A spilt boiling water on ma hand and av been sat outside with it in the snow, feels fuckin gid tho",0.0,0.0,1
325,A sprinkle of snow and we cancel games #grassroots #snow ❄️❄️⚽️⚽️,0.0,0.0,1
326,A sprinkling of snow! ⛄️❄️ https://t.co/f8QkyJow9y,1.0,1.0,1
327,A sprinkling of snow and the UK go crazy😶,1.0,1.0,1
328,A sprinkling of snow on Quinag as the sun came up this morning #scotland #assynt #Quinag #NC500… https://t.co/sBvN1iFHri,0.0,0.0,1
329,A sprinkling of snow to start the day! #snow #staysafe @ThisisDurham @DurhamWHS @DurhamBID @VisitEngland @VisitBritain @BBCWthrWatchers https://t.co/1anpSVYzTT,0.0,0.0,1
330,A sprinkling of snow upon Shakespeare's Birthplace 🌨❄️🌨 #nofilter #snow  #shakespearesbirthplace https://t.co/vNxcmRx1mU,1.0,0.0,1
331,"A status about snow.......

#stockport #snow",0.0,0.0,1
332,A steady 10km done! Pleasant in the sun! #lunchtimerunning #runch,0.0,0.0,1
333,"@UKRunChat A steady 10km plod in the slush, not snow, this morning. Glad I put the trail shoes on though, slippery up and down hills.",0.0,0.0,1
334,A stroll in the snow today on the Inverarnnie Esker Trail Littlemill in Daviot x https://t.co/DInSxhcQc5,0.0,0.0,1
335,"A stunning Royal Victoria January morning - crisp, cold and sunny. #royaldocks https://t.co/gLEeSPTo1p",0.0,0.0,1
336,A stunning sun rise this morning 😊 https://t.co/LNA4o2KkcX,0.0,0.0,1
337,A sun beams hitting a building next to Science Museum #noedit #ukwinter #winter2017 #instagram… https://t.co/zdINAc0uLJ,0.0,0.0,1
338,"A sunny London day, what are the odds",0.0,0.0,1
339,"A sunny Premier League weekend in #London

#CrystalPalace #Everton #premierleague @ Selhurst Park https://t.co/yRlsE3mWKg",0.0,0.0,1
340,@StormHour A sunny Scottish winter afternoon: the Isle of Bute ferry at Wemyss Bay's historic pier #StormHour #POTW https://t.co/wCqUODkvsB,0.0,0.0,1
341,"A sunny &amp; steady towpath 10 miles, the fight back from illness &amp; injury begins, my body planned… https://t.co/PbnCsHVtY5",0.0,0.0,1
342,A sunny but cold #WW to you all.😄@HazelAParsons @GarrardLondon @NAWPUK @paschoehouse @TEMillWeddings @donnasharpe @MrsPandP @knotsandkisses,0.0,0.0,1
343,"A sunny but windswept day at the beach
-
Redcar wind farm taken from Coatham Sands site of… https://t.co/uXaaWJQriV",0.0,0.0,1
344,A sunny day at the Martello Tower in #Seaford - don't miss the talk 'Windmills of Sussex' 2.30pm today. https://t.co/awIVgE1DTc,0.0,0.0,1
345,A sunny day down by the Riverside #borolive https://t.co/pXih1lctTy,0.0,0.0,1
